Ladrillo	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Planicie	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Ladrillo	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	Borde	 - 	 - 	 - 	 - 	599	0	0	1	0	9	0	0	0	0	0	0	0	4	false	true	false	false	false	false	40.0 
Ladrillo	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Planicie	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Ladrillo	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	Borde	 - 	 - 	 - 	 - 	599	0	0	1	0	10	0	0	0	0	0	0	0	4	false	true	false	false	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Planicie	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	 - 	 - 	 - 	 - 	 - 	599	0	0	1	0	11	0	0	0	0	0	0	0	4	false	true	false	false	false	false	40.0 
 - 	 - 	 - 	Planicie	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	 - 	 - 	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	599	0	0	1	0	12	0	0	0	0	0	0	0	4	false	true	false	false	false	false	40.0 
 - 	 - 	 - 	Planicie	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	 - 	 - 	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	599	0	0	1	0	13	0	0	0	0	0	0	0	4	false	true	false	false	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	 - 	 - 	 - 	 - 	 - 	Goomba	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	599	0	0	1	0	14	0	0	0	1	0	0	0	4	false	true	false	false	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	 - 	 - 	 - 	 - 	 - 	Goomba	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	 - 	 - 	 - 	 - 	 - 	 - 	 - 	599	0	0	1	0	15	1	0	0	0	0	0	0	4	false	true	false	true	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Planicie	Planicie	Planicie	Planicie	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	609	0	0	1	0	12	0	0	0	0	0	0	0	4	false	true	false	false	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Planicie	Planicie	Planicie	Planicie	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	609	0	0	1	0	13	0	0	0	0	0	0	0	4	false	true	false	true	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Planicie	Planicie	Planicie	Planicie	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	609	0	0	1	0	14	0	0	0	0	0	0	0	5	false	true	false	true	false	false	50.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Planicie	Planicie	Planicie	Planicie	Planicie	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	609	0	0	1	0	15	0	0	0	0	0	0	0	4	false	true	false	true	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Planicie	Planicie	Planicie	Planicie	Planicie	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	609	0	0	1	0	16	0	0	0	0	0	0	0	4	false	true	false	true	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Planicie	Planicie	Planicie	Planicie	Planicie	Planicie	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	609	0	0	1	0	18	0	0	0	0	0	0	0	4	false	true	false	true	false	false	40.0 
 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Planicie	Planicie	Planicie	Planicie	Planicie	Planicie	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	 - 	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	Borde	609	0	0	1	0	19	0	0	0	0	0	0	0	4	false	true	false	true	false	false	40.0 
